id,comment,label
train_000227,chưa dùng nên chưa biết chất lượng ntn SPLIT cho 5 sao vì shop tư vấn rất nhiệt tình SPLIT chúc shop luôn đắt hàng,"0
"
train_000228,sản phẩm tốt ạ,"0
"
train_000229,giày đẹp lắm luôn SPLIT chị chủ shop cũng rất nhiệt tình tư vấn lại còn chụp ảnh thật sp trước khi gửi nữa chứ SPLIT mỗi tội size hơi rộng chút thôi SPLIT rất đáng tiền,"0
"
train_000230,mẫu mã y ảnh hộp bọc cẩn thận,"0
"
train_000231,hàng tương đối ok rất đáng tiền,"0
"
train_000232,màu đẹp cực,"0
"
train_000233,đóng gói sản phẩm rất đẹp và chắc chắn SPLIT thời gian giao hàng rất nhanh date sữa mới tận 2020,"0
"
train_000234,san phạm khác voi mo ta thay không dung,"1
"
train_000235,pin 2300 nhìn thấy nản rồi,"1
"
train_000236,shop giao hàng nhanh SPLIT chất lượng sản phẩm rất đáng tiền cấc bác ạ,"0
"
train_000237,mình mới mua thấy tiện là có thể sạc pin để cầm đi được sử dụngnhưng vắt đau lắm thay cái cao su của media hoặc unimon thì đỡ đau hơn nhưng không tự động thả ra phải nhấn nút cứ hút vào liên tục thôi lâu lâu sử dụng thì được,"1
"
train_000238,giày bao êm bao đẹp mình rất thích chắc sẽ ủng hộ shop dài dài chất lượng sản phẩm tuyệt vời rất đáng tiền,"0
"
train_000239,ủa chứ bán kính mà không có phụ kiện đi kèm vậy shop,"1
"
train_000240,trà thơm uống ngon nhưng tiếc là loại hoa dâm bụt chỉ có 20gói hộp,"0
"
train_000241,đây là hành động mang tính chất biểu diễn chứ không phải như nhân vật trong clip nói cần nghiêm khắc với những kiểu đùa như thế này,"0
"
train_000242,hàng nguyên seal ngon bổ rẻ chỉ có điều vận chuyển lâu quá,"0
"
train_000243,không biet có ảnh huong sức khoe gia đình không,"1
"
train_000244,không hợp khẳu vị cho lắm thời gian giao hàng rất nhanh,"0
"
train_000245,giày xinhhh SPLIT vì lí do kĩ thuật nên được tặng thêm một đôi nữa thích ghê,"0
"
train_000246,không nhu mong muon không co qua tang ma viet la co that vong,"0
"
train_000247,date mới giao hàng rất nhanh shop phục vụ rất tốt rất đáng tiền,"0
"
train_000248,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắnmáy tuy nhỏ nhưng có võ ạđộ bền thì em chưa dám nói nhưng nếu có 10 sao em cũng vote ạrất cảm ơn shop,"0
"
train_000249,chất liệu cặp ưng ý và dày dặn kết cấu chắc chắn màu đúng hình quảng cáo thời gian giao hàng rất nhanh nói chung rất tốt,"0
"
train_000250,chất lượng sản phẩm tuyệt chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh rất đáng tiền shop phục vụ rất tốt,"0
"
train_000251,"vở rất đẹp SPLIT ""","0
"
train_000252,khác so với hình mẫu,"1
"
train_000253,chất lượng sản phẩm tuyệt vời ốp rất là ưng ý,"0
"
train_000254,chất lượng tốt đóng gói đẹp nếu giảm độ mặn chút xíu sẽ ăn được nhiều hơn,"0
"
train_000255,quat be giu trả rát mat thoi gian không co thoi gian rất không đáng tiền,"1
"
train_000256,sim mất 1 tháng sai lầm khi mua chất lượng sản phẩm rất kém,"1
"
train_000257,sản phẩm loa bass 20cm nhận mà đã bị hư lỗi không hoạt động buồn vậy,"1
"
train_000258,rất yếu không dùng được,"1
"
train_000259,giày tốt mang êm cho sao ít vì chọn giao hàng trong ngày mà tận 3 ngày kể từ ngày order mới nhận được,"1
"
train_000260,shop giao thiếu dụng cụ lấy mụn cho em mất rồi,"0
"
train_000261,hag tam được SPLIT hag bi lem keo nhieu wa SPLIT mjnh co lu y shop nho kiểm tra truoc SPLIT ma nhan hag kiểm tra thay lem keo rat nhieu SPLIT lan sau shop lu y chat luong de kh hag yen tam,"0
"
train_000262,tôi nhận được 2 hũ 1 hũ còn nguyên tem 1 hũ tem chống hàng giả bị rách sản phẩm đã bị mở ra trước đó và dán keo lại dấu keo đen nham nhở trên sản phẩm rất không hài lòng về cách,"1
"
train_000263,dập có trợ lực xài tốt tuy giá có hơi cao tí sp đúng như mô tả shop nhiệt tình giao đúng mẫu,"0
"
train_000264,chất lượng sản phẩm tuyệt vời sẽ ủng hộ,"0
"
train_000265,giao sai hàng cho khách,"1
"
train_000266,sp tạm dùng được,"0
"
train_000267,sản phẩm cực kém chất lượng cường lực để xước hết dán vào nhìn cái máy không khác gì đồ bỏ,"1
"
train_000268,giày đẹp vải tốt rất đáng tiền,"0
"
train_000269,chất lượng sản phẩm rất kém rất không đáng tiền dùng bị nên nốt đỏ tốt nhất không nên mua,"1
"
train_000270,ghế chắc chắn,"0
"
train_000271,ưng ý sẽ ủng hộ nhiều đơn hàng nữa ạ đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_000272,đóng gói sản phẩm rất đẹp và chắc chắn mình chưa dùng nên chưa rõ chất lượng nhưng hy vọng sẽ tốt thanks shop,"0
"
train_000273,ừ thì là mà quá tuyệt vời SPLIT đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền,"0
"
train_000274,đồ đẹp nhưng shop gửi hàng chậm quá hichic dù sao vẫn cho shop 5 sao lần sau shop nên gói hàng ki hơn tý nữa ạ,"0
"
train_000275,chất lượng sản phẩm ok,"0
"
train_000276,đóng gói sản phẩm rất đẹp và chắc chắn gjầy mang rất êm giao hàng rất nhanh,"0
"
train_000277,hài lòng thời gian giao hành nhanh,"0
"
train_000278,chất chất lượng sản phẩm tuyệt vời được shop tặng thêm gói trà đào xinh xinh sẽ ủng hộ shop nhiều hơn,"0
"
train_000279,hàng đẹp SPLIT siêu xinh xắn,"0
"
train_000280,chất lượng sản phẩm rất kém đồng hồ hết pinshop phục vụ kémib không trả lờimn nên cân nhắc trc kbi mua,"1
"
train_000281,đẹp xuất sắc này,"0
"
train_000282,chất lượng sản phẩm tuyệtvời nhung con hoi dau,"0
"
train_000283,mùi thơm dễ chịu chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_000284,giày đẹpchuẩn size,"0
"
train_000285,good tôi hài lòng với sản phẩm của shop chất lượng sản phẩm tuyệt vời,"0
"
train_000286,thời gian giao hàng rất chậm giao sai mã màu,"1
"
train_000287,mình mua bộ giường hơi kèm bơm điện nhưng chỉ nhận được giường hơi thôi phải tự mua cái bơm điện để dùng lần đầu tiên mua hàng tiki mà mình thấy không hài lòng nhất lần sau sẽ không mua của nhà cung cấp này nữa,"1
"
train_000288,đóng gói sản phẩm rất đẹp và chắc chắnchất lượng phù hợp với giá cảnói chung là giòn ngon,"0
"
train_000289,mua giày nưc gửi giày nam đến chịu,"1
"
train_000290,giày y hình êm chân giá tốt cám ơn shop,"0
"
train_000291,mình nhấn hủy đơn hàng vì lí do cá nhân nhưng shop không chấp nhận yêu cầu và vẫn tiến hành gửi đồng hồ thì bị tróc sơn 1 mắt chốt nhìn rất là lộ rất không hài lòng về thái độ phục vụ của shop,"1
"
train_000292,trình duyệt web edge của win 10 bị lỗi không xem được các clip trên các báo mạng mặc dù đã vào settings view advanded setting bật adobe flashplayer nhưng vẫn không xem được phải chuyển sang chế độ duyệt open with internet explorer hoặc xem bằng chrome,"1
"
train_000293,mẻ này ngon ghê khô vừa và cay íttrẻ con nhà mình thích ăn lắm nếu ít ngọt hơn chút thì càng tuyệt hơn vẫn sẽ ủng hộ shop lâu dài,"0
"
train_000294,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiềnmoi người ung ho shop nha,"0
"
train_000295,sách rất đẹp mình rất thích yêu shop vì giao hàng rất nhanh,"0
"
train_000296,mỏng các cạnh sắc không nên cho bé dùng 1 mình,"1
"
train_000297,dịch vụ bên tiki vô cùng tệ tôi mua 2 bình giữ nhiệt màu đen cùng với milo 1 đơn hàng của tôi mà tách làm 3 lần giao đặt hàng từ ngày 18 03 mà tới 28 03 mới nhận được hoàn chỉnh đơn hàng tôi nhập địa chỉ ở công ty mà phải đi 3 lần vô cùng phiền phức lần tách đơn hàng của tôi gửi tin nhắn xin lỗi và thông báo mà chẳng ghi ngày nào sẽ giao hàng,"1
"
train_000298,mua nhầm chát với shop không thấy trả lời shop phục vụ rất kém,"1
"
train_000299,nếu ai đang có cơ hội du lịch ở hàn quốc thì nên mua còn nếu muốn tìm hiểu về văn hóa con người hàn quốc thì nên tìm cuốn khác ngoài việc hướng dẫn các địa điểm du lịch và cách đi chơi thì quyển sách này không có nội dung gì khác nên chỉ dành cho người đi du lịch thôisách có in màu hình đẹp,"1
"
train_000300,kem ban đêm thấm mịn da kem ban ngày gây dị ứng ngứa SPLIT sane phâm không làm trắng chỉ làm đều màu da,"1
"
train_000301,giay rot hot,"0
"
train_000302,hàng đẹpshop phục vụ tốtthanks you shop,"0
"
train_000303,thái độ wá tệ ngta mua của mình đem đến ln cho mình mà cái thái độ kieu đó không biêt nghĩ được cái gì ngươi làm kd chả ai thế đâu làm như có mình bán thôi hay sao ấy quay lại mua không bán hả mơ đi,"1
"
train_000304,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh đóng gói không kỹ cho lắm,"0
"
train_000305,đặt trưa hqua trưa hôm nay có hàng làm ăn rất mau lẹ 5 sao,"0
"
train_000306,dùng được mấy ngày mà nút chuột giữa đã không cuộn lên cuộn xuống được shop mất uy tín quá,"1
"
train_000307,rate 5 sao giao hàng nhanh hàng đúng với mô tả,"0
"
train_000308,shop ơi chán quá hôm nay hí hửng rất thích đồng hồ này nhưng em chưa dùng hết cả ngày chỉ rửa tay vói tắm thôi SPLIT đồng hồ đã hấp hơi hết ở trong rồi,"1
"
train_000309,lúc tôi đặt hàng là 109k tại sao đến lúc giao lại lấy 125k phải lấy đúng giá so với lúc đặt hàng chứ chất lượng sp khá được vừa tầm tiền,"0
"
train_000310,sản phẩm phải bảo quản ở nhiệt độ 0 5 độ c mà gói hàng shop gởi hôm qua ghn chiều hôm nay mới giao hàng trong điều kiện bình thườngmình có hỏi giao hàng nhanh thì ngta nói không nhận giao hàng bảo quản lạnh nên mình nghĩ shop nên tự giao hàng sẽ tốt hơn cho khách hàng,"1
"
train_000311,mở gói ra đã thấy vết cắt chất lượng thì,"1
"
train_000312,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng hàng phù hợp với giá tiền,"0
"
train_000313,giao không dung hàng bao bi cũ nát thay doi sp không báo trước cho khách biet,"1
"
train_000314,dây xài quá dở không có độ đàn hồi phí tiền mua bực vào người,"1
"
train_000315,đóng gói cẩn thận chất lượng ok,"0
"
train_000316,size không đúng chuẩn không đúng như quảng cáo,"1
"
train_000317,đầu cắm micro usb gia công quá tệ không cắm vô được galaxy a3 2016,"1
"
train_000318,bắp tay bắp chân dùng có tác dụng nhanh tiếc mỗi bụng mình rạn không dùng được vì quá ngứa nói chung ok chất lượng sản phẩm tuyệt vời,"0
"
train_000319,"""Mình hâm mộ anh Minh Nhật từ lúc đọc những tác phẩm của anh ấy trên Trà sữa cho tâm hồn khi ấy văn phong của anh đầy tính nhân văn và cảm xúc. Nhưng khi mua quyển Nơi những cơn gió dừng chân này thì mình vô củng thất vọng. Cốt truyện lộn xộn truyện này liên kết truyện kia bằng cách thay đổi nhân vật khiến truyện phức tâp rối bù cả lên. Nội dung cũng không thực sự đặc sắc đa số chỉ xoay quanh công việc và chuyện tình tan vỡ của nhân vật. SPLIT điểm cộng duy nhất của tác là bìa được thiết kế đơn giản và rất trang nhã với tông màu hồng","1
"
train_000320,"đóng gói tốt hàng đẹp và chất lượng SPLIT ""","0
"
train_000321,chất lượng sản phẩm rất kém quá yếu chỉ sôi ụt ụt trứng còn không chínquá sai lầm,"1
"
train_000322,hàng giao không đúng như hình ảnh nhãn mác đè lên nhau,"1
"
train_000323,hàg tốt giá tốt,"0
"
train_000324,bánh dẻo ngon vô cùng giá cả rẻ so với chát lượng mn nên ăn thử nhé sẽ ủng hộ chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền,"0
"
train_000325,để lâu không dùng sẽ bị sét phần miệng và thân của bình nhưng 1 ít thôivề giữ lạnh hoặc nóng thì chỉ được khoảng 1 buổi như vậy cũng đủ SPLIT tuy nhiên về sau khi cho nước nóng vào bình thì thành bình rất nóng nóng đến nỗi muốn bỏng cả tay,"1
"
train_000326,thôi quá hãi với htc lag má ơi đã cọc note 7,"1
"
train_000327,giao hàng nhanh đóng gói cẩn thận shop nhiệt tình với khách,"0
"
train_000328,shop gói hàng trong hộp rất chắc chắn không bị móp méo gì điem này m rất thích hàng auth m đang dùng chưa hết nhưng mua dự trữ hộp này nhân lúc còn hàng sale,"0
"
train_000329,đáng đồng tiền chất lượng sản phẩm tuyệt vời,"0
"
train_000330,son đẹp giao hàng rất nhanh,"0
"
train_000331,giao hàng lâu quá khách nhắn tin không thèm trả lời,"0
"
train_000332,sản phẩm như cứt ý dẹp mẹ đi chất lượng sản phẩm rất kém,"1
"
