index,comment,label,predict
15154,"""       Nói thiệt là lúc đầu mình mua cuốn truyện này cũng vì cái bìa nhìn hình đúng đẹp luôn cậy mà truyện thì.... Dở cực kì. Tới nỗi mà mình mới đọc được khoảng mười mấy chương là bỏ rồi.        Lúc đầu vô thì tạm, tuy là khá không hợp lý nhưng xét thì chưa đến nỗi nào vậy mà càng đọc càng dở. Mà hình như vốn từ vựng của người dịch khá hạn hẹp thì phải, có một từ mà dùng đi dùng lại cả chục lần. Ví dụ: tự nhiên thằng nam chính vì nhỏ nữ chính mà phóng xe như bay về nhà xong rồi tự nhiên nói là:"""" ... Mình chưa bao giờ Ngông cuồng như vậy..."""" Tự nhiên phóng xe mà cũng được gọi là """" ngông cuồng"""" nữa hả? Còn nữa, mỗi lần nhỏ nữ chính cười là xài từ """" cười mím chi cọp"""" mình nói thiệt là mình không hiểu luôn đó, bộ nhỏ nữ chính là cọp hay sao mà gọi là mím chi cọp. Rồi tự nhiên anh-em trong gia đình mà xưng """"ta-ngươi"""", khó hiểu thấy bà luôn. SPLIT          Tón lại là truyện này dở từ đầu tới đuôi. Nội dung thì không hợp lý mà nhân vật thì sáng nắng, chiều mưa, nhân vật gì mà cũ rích. Mô-típ cũ xưa, oan gia-ngõ hẹp mà theo mình cặp này chưa phải là oan gia, mới cãi nhau được có một, hai lần à. Chán ngắt, lỗi chính tả cực nhiều, lặp từ vô biên, một từ lặp ngàn lần. Và lời khuyên tốt bụng của mình là :"""" Bạn yêu tiền, vậy tốt nhất là đừng mua cuốn này vì  khi đọc nó bạn sẽ nhận ra rằng mình đã phí tiền"""". SPLIT          ""
",1,1
150,"áo đẹp lông mịn nói chung là rất ưng ý và rất đáng tiền
",0,0
3069,"giao hàng cực kì nhanh chất lượng thì đợi đắp mới biết
",0,0
4280,"bữa giờ bận gói điều gửi sang nước ngoài mà quên review shop mình ăn thử quả thật rất ngon và độ mặn vừa phải ít vụn cảm ơn shop
",0,0
4375,"giao hàng không đúng mẫu chọn đã nói rõ con gái mà đưa toàn mầu con trai thất vọng
",1,1
9267,"thời gian giao hàng nhanh nhưng chất lượng sản phẩm kém dù giá ban đầu shop rao là 699k và giảm còn 97k đồng hồ chạy nhanh khoảng 15p mỗi 8 tiếng mua về đeo 1 ngày quăng thì ok
",1,0
13649,"đẹp giá rẻ mình đặt về bạn bè thích nhờ đặt thêm
",0,0
2088,"quạt không tốt mới nhận hàng thì quạt ok lắm nhưng qua hôm sau thì không quạt được nữa
",1,1
11504,"nói thật làqáo shop gửi chỉ có đg máy vắt xổ quả loachất vải xấuko đang tiền giá sale
",1,1
1119,"giao hàng thiếu hàng hư ib thì kh rep shop phục vụ rất kém đóng gói sản phẩm rất kém rất không đáng tiền thời gian giao hàng rất chậm thời gian giao hàng rất chậm
",1,1
6849,"shop dễ thương nhiệt tình sẽ ủng hộ lâu dài
",0,0
14874,"đặt 2 nhưng shop gữi 3
",0,0
11812,"chất lượng sản phẩm tuyệt vời split màu đẹp đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
6759,"đóng gói sản phẩm rất đẹp và chắc chắn giầy như trong hình thời gian giao hàng nhanh
",0,0
322,"hàng giao không đúng như hình ảnh nhãn mác đè lên nhau
",1,1
13594,"sản phẩm quá tệ không hút được gì hết
",1,1
3425,"mình đặt màu xanh nhưng shop ship cho mình màu tím
",0,1
7722,"thời gian giao hàng nhanh shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn tiền nào của đó thôi rẻ không nên mua
",1,0
15357,"hài lòng về sp của shop nhé
",0,0
2145,"đóng gói sản phẩm rất kém rất đáng tiền
",0,1
15926,"ngon lắm tỏi nhiều mình thích v 2 ngày mình ăn 5 hộp rồi nên bị dộp miệng haha
",0,0
7640,"sau khi tiki đổi cho tôi chiếc thẻ nhớ sundish untra class 10 tôi vẫn không sử dụng được khi lắp vào máy ảnh thì lúc được lúc mất vì vậy hiện nay vẫn bỏ xó
",1,1
7228,"mình nhận hàng ngày 12 6 bánh sx từ 11 12 5 mà mình nghe nói bánh date ngắn 15 tháng nên như này ăn không kịp luôn bánh sữa chua mình bóc 5 cái cả 5 đều bị ẩm viền khác màu mình chụp ảnh không lên
",1,1
4764,"tưởng sao không có trui sắc thì sao đây pin được
",0,1
7808,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh máy chạy êm hiện tại ổn
",0,0
9857,"1 sao cho tiki giao hàng nhanh còn cái này mua 1 lố về xong không thể dùng được con mình dùng khó chịu ẩm ướt và chảy ra ngoài mùi rất khó chịugiặt lâu khô nữa chứ không bao giờ mua lại phí tiền
",1,1
2126,"chất lượng sản phẩm rất kém mua về không sài được không ăn pin cứ chóp tắc liên tục
",1,1
11942,"sản phẩm rất kém không giống trong hình
",1,1
5980,"síp đạt
",0,0
11480,"""Rừng Hổ Phách của Thập Tứ Khuyết là một câu chuyện ngôn tình thể loại hiện đại nhưng chưa tạo được điểm nhấn cho thể loại này.Dù đã khá thành công với thể loại ngôn tình, nhưng với Rừng Hổ Phách thì Thập Tứ Khuyết lại vô tình đánh mất đi những kỳ vọng mà đọc giả dành tặng. Bởi câu chuyện quá dài dòng, lang man và không có điểm nhấn cũng như tuyến nhân vật chính cụ thể. SPLIT Thêm vào đó là những tình tiết chưa thỏa đáng và gượng gạo.  SPLIT Cốt truyện cũng không có gì quá đặc sắc. SPLIT Một điểm trừ với cái tên Thập Tứ Khuyết. Vẫn thích Thập Tứ Khuyết với những tác phẩm trước kia :)""
",1,1
290,"giày y hình êm chân giá tốt cám ơn shop
",0,0
5890,"giao hàng nhanh sử dụng dễ dàng
",0,0
5910,"phù hợp với mình
",0,0
7510,"ăn ngon đặt biệt là bát tặng kèm rất xinh
",0,0
3532,"sản phẩm của shop rất tốt nhưng em góp ý chút là shop không nên dùng hạt xốp để trong hộp ạ lúc mở ra không cẩn thận là xốp bay lung tung rất bẩn
",0,0
4168,"hàng bị lỗi không sử dụng đượcany cát ma plus không phát wifi sao kết nối điện thoại được
",1,1
1370,"hàng ship chậm quá chậm
",1,1
8857,"mình đang dùng 1 con x mini xam15 cảm giác rất ổn nếu so sánh trong 2 con thì con nào ok hơn vậy thích con xiaomi vì được cái giá mềm mà có bluetooth nữa
",0,0
8083,"áo họa tiết xinh yêu rất thích ghtk siêu nhanh
",0,0
10548,"đặt size 41 gửi về size 39 nt shop shop không rep
",1,1
10171,"cơm ròn ngon nhưng hơi nhiều dầu chiên dính hết cả ra ngoài vỏ túi
",0,1
3087,"mặt nạ xài ok
",0,0
4625,"tôi thì lại thấy thật là tuyệt vời tiền nào của đó tất cả trong 1 mà lại còn đẹp nữa đúng sở thích sẽ mua
",0,0
4336,"hàng bình thường không size số đặt một kiểu giáo một kiểu sai cả hình lẫn size đặt size 100 giáo 110 năm sau con mình mới được mặc mất
",1,1
9774,"hàng chờ cả tuần mới được nhận lâu hơn cả mong đợi hôm qua vừa được khui seal và xài thử cho đến sáng nay thì bị sập nguồn sau khi có cuộc gọi đến đã gọi lên hotline của tiki để giải quyết giờ thì chờ đợi tiếp
",1,1
6393,"good product quality fast delivery
",0,0
14302,"sách nhìn cũ bìa bị ố chỉ được bọc trong lớp giấy báo mà không có lớp màng ni lông
",1,1
8581,"hàng không như mong doiminh quá thất vọng
",1,1
10355,"mùi vị thơm ngon không biết có giảm được cân không
",0,0
937,"hợp đựng đồng hồ không giống như clip sao nó lại ra tên v shop
",0,1
1402,"không chỉ nhận được hàng rồi mà shop còn bonus thêm gói yến mạch nữa cám ơn shop nhiều nha
",0,0
7955,"""Muối có mùi sữa bò khá ngọt ngào nhưng có vẻ nồng quá ngửi thoảng qua mình thấy rất thích nhưng đến lúc tắm thì bị nó """"xông"""" nên hơi ngộp. Tiki bao gói rất cẩn thận nắp hộp đóng kĩ và có lớp băng nữa mình nhìn vào hài lòng bước đầu nhưng bước hai mở nắp ra xem thử thì lại bất ngờ là vì muối trong hộp màu hơi ngả vàng và có vẻ ẩm ẩm cứ như bị dính nước vậy không biết là sản phẩm này nó thế hay lí do khác. SPLIT Tắm muối xong thì cả người rất thoải mái luôn da mềm hơn hẳn sờ mượt mượt rất thích. Tác dụng trắng da mình không trông đợi nhưng về việc làm sạch thì hài lòng tuyệt đối. Nhưng trừ 2 sao vì làm ngạt mũi và tội """"hù"""" người dùng thật sự thì nhìn đống muối trong hộp cứ như nó bị hư ấy mà không biết có hư thật không nữa T__T.""
",1,1
9236,"sim lên mạng yếunổi chữ em
",1,0
14526,"giấy mỏng xấu chất lượng sản phẩm rất kém rất không đáng tiền
",1,1
3433,"mình đã nhắn tin hãy kiểm tra hàng giúp mình nhưng shop vẫn giao cho mình 1 cái gối bị rách quá tệ
",1,1
10163,"đang sử dụng chưa biết đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh
",0,0
12829,"chất lượng sản phẩm tuyệt vời split nhưng nhỏ hơn hình
",0,0
14650,"tuy không nhận sự nhờ vả của chúng tôi nhưng bs vẫn mổ và chăm sóc cho bố tôi rất tốt cuộc phẫu thuật cho bố tôi kéo dài từ 8 giờ đến 17h30 chúng tôi rất cảm động
",1,0
6661,"dùng thích cực luôn
",0,0
14940,"ốp đẹp lắm ạ ý hình nữa chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
6501,"mua 4 hư 1 gởi đổi lại 1 cái bên bán nhận rồi không gởi lại cái khác hỏi thì không thèm trả lời
",1,1
4851,"nói chung là hàng face vừa xước vừa vào nước
",1,1
3469,"quá tệ thật vọng hoàn toàn không mua nữa
",1,1
8791,"hàng chuẩn sẽ ủng hộ tiếp
",0,0
9385,"đóng gói rất xấu
",1,0
5279,"hộp đựng ok nhuưng túi đựng vừa nhận kéo khóa đã hỏng rồiiiiiiiiii
",1,0
9566,"nc sơn bị vân đen sơn đặc quánh lại rất khó sơn
",1,1
1606,"bị xẹp khá nhiều shop ạ
",0,0
6330,"mình chọn số 3 thì shop gửi số 10 không ưng lắm
",0,1
12262,"không phải quan hm cyng không giống mẫu đã đặt
",1,1
14835,"mình vừa mở ra sơn đã gãy dính vào nắp từ bh không biết hic không biết do quá trình vận chuyển hay bị từ trc nữa
",1,1
8439,"lúc cho 5 sao khi khi xài bị vô nước rồi kính bị trầy
",1,1
10424,"đặt 3 đôi thì 1 đôi màu đỏ bị phai hết màu đỏ ra chân rửa chân mãi mới sạch còn 1 đôi thì như bán cho người thương binh đặt số 39 mà gửi về 1 chân 38 1 chân 39
",1,1
9315,"sách khá hay đóng gói cũng khá kỹ so với giá in trên bìa thì rẻ được mấy chục năm vì mình mua lúc khuyến mãi
",0,0
12038,"quá kém so với hình
",1,1
5391,"chất lượng sản phẩm tuyệt vời so với giá thành thì sản phẩm rất ok phục vụ tốt biết thế đặt luôn 1 cục pin iphone ở đây
",0,0
4936,"tạm thời cho 2 sao để thời gian trả lời rồi đánh giá tiếp
",1,1
4871,"sản phẩm dở hạt nhỏ và non không như quảng cáo
",0,1
7217,"chất lượng sản phẩm rất kém split bánh bị đâm mấy lỗ như thế này không khí vào trong bịch thế này thì ăn vào chắc bình thường được
",1,1
11225,"sản phẩm chất lượng tốt thời gian giao hàng nhanh
",0,0
12021,"rất đáng đồng tiền split mà đóng núc giầy nữa là hoàn hảo shop ạ
",0,0
5601,"thời gian giao hàng rất nhanh đóng gói không cẩn thận
",0,0
9773,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh shop tư vấn nhiệt tình
",0,0
2909,"""Sản phẩm này trừ cái hình trên băng còn đâu không hề giống trong quảng cáo gì cả chất lượng băng quá tệ. Lần đầu dùng mà băng đã chực lòng ra ngoài rồi. Cuộn vào rồi dùng thì nó lại thòi ra. ~~ Không hiểu nổi bỏ cả cục tiền ra mua cái này làm gì nữa. Quá thất vọng vì sản phẩm này luôn. Phí tiền :< Cả cái bút lẫn cái ruột đều tệ. Sản phẩm đầu tiên mua ở Tiki mà không hài lòng được ở cái điểm nào như này.""
",1,1
16076,"chất lượng mình không ừng lắm nhưng bé nhà mình thích mấy màu này nhưng lần sao shop rút kinh nghiệm với khách đã mới mua hàng nếu có gì thay đổi phải thoòng báo cho khách biết tráng tình trạng như lần này nên mình vẫn cho shop 5 sao
",0,1
13379,"mình đặt 8 mask được ship cả hộp mà hơi bị móp hộp chút nhưng không có vấn đề gì ạ
",0,1
10034,"mình cứ nghĩ sẽ có 5 mẫu nhưng chỉ có hai mẫu cho 5 cái
",1,0
14134,"giao hàng nhanh hàng có niêm phong kỹ có hạn sử dụng đàng hoàng giá rẻ
",0,0
3204,"giao nhầm size nhắn tin cho shop không thèm trả lời
",1,1
11268,"chất đẹp
",0,0
5932,"""Chả có bí quyết nào đâu các bạn ạ chỉ giới thiệu sơ lược và mấy phương pháp mình học được toàn sử dụng tiếng anh. Thất vọng chết đi được. Tiền ơi em ở nơi nào có nghe chị nói gì không. Về với chị đi bỏ ra gần 200000 tưởng đâu sẽ mua được bí kíp cao siêu gì đó ai ngờ haizzz mà trách ai được. Nói chung là sau này em nghĩ tiki nên nhập nhiều sách có ích và ít tốn tiền hơn như thế này đứt từng đoạn ruột. Làm ơn đừng mua nó nếu bạn đốt tiếng anh và nếu vẫn cố chấp mua thì đừng hy vọng qúa nhiều""
",1,1
9084,"gói hàng nát bươm sản phẩm cũ kĩ có dấu hiệu đã qua sử dụng quá thất vọng
",1,1
14685,"đóng gói sản phẩm rất đẹp và chắc chắn sách đẹp giấy đẹp shop phục vụ rất tốt
",0,0
14991,"chất lượng sp kém
",0,1
8471,"size hơi nhỏchặt không đi được
",1,1
6951,"bị thâm
",1,1
3341,"giày đẹp đi rất thoải mái thời gian giao hàng rất nhanh
",0,0
15244,"lông bên ngoài khá mềm nhưng lông bên trong hơi thô màu hồng đất hơi tối nói chung thì áo khá ok cái tay phải lận lên thì mới giống hình quảng cáo
",0,0
11335,"shop phản hồi nhanh lắm
",0,0
11784,"chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất chậm bù lại sp số lượng lớn giá sỉ nhưng đóng gói sạch sẽ ghi chú rõ ràng để nhân viên giao hàng nhẹ tay với sp shop phục vụ rất tốt
",0,0
